,臺灣銀行,臺灣土地銀行,合作金庫銀行,第一商業銀行,華南商業銀行,彰化商業銀行,上海商業儲蓄銀行,台北富邦商業銀行,國泰世華商業銀行,中國輸出入銀行,高雄銀行,兆豐國際商業銀行,花旗(台灣)商業銀行,王道商業銀行,臺灣中小企業銀行,渣打國際商業銀行,台中商業銀行,京城商業銀行,匯豐(台灣)商業銀行,瑞興商業銀行,華泰商業銀行,臺灣新光商業銀行,陽信商業銀行,板信商業銀行,三信商業銀行,聯邦商業銀行,遠東國際商業銀行,元大商業銀行,永豐商業銀行,玉山商業銀行,凱基商業銀行,星展(台灣)商業銀行,台新國際商業銀行,日盛國際商業銀行,安泰商業銀行,中國信託商業銀行,將來商業銀行,連線商業銀行,樂天國際商業銀行,中央信託局,中國農民銀行,交通銀行,澳盛(台灣)商業銀行,中華開發工業銀行,第七商業銀行,中華商業銀行,大眾商業銀行,慶豐商業銀行,臺北國際商業銀行,高雄區中小企業銀行,花蓮區中小企業銀行,臺東區中小企業銀行,臺灣銀行-排名,臺灣銀行-市佔率,臺灣土地銀行-排名,臺灣土地銀行-市佔率,合作金庫銀行-排名,合作金庫銀行-市佔率,第一商業銀行-排名,第一商業銀行-市佔率,華南商業銀行-排名,華南商業銀行-市佔率,彰化商業銀行-排名,彰化商業銀行-市佔率,上海商業儲蓄銀行-排名,上海商業儲蓄銀行-市佔率,台北富邦商業銀行-排名,台北富邦商業銀行-市佔率,國泰世華商業銀行-排名,國泰世華商業銀行-市佔率,中國輸出入銀行-排名,中國輸出入銀行-市佔率,高雄銀行-排名,高雄銀行-市佔率,兆豐國際商業銀行-排名,兆豐國際商業銀行-市佔率,花旗(台灣)商業銀行-排名,花旗(台灣)商業銀行-市佔率,王道商業銀行-排名,王道商業銀行-市佔率,臺灣中小企業銀行-排名,臺灣中小企業銀行-市佔率,渣打國際商業銀行-排名,渣打國際商業銀行-市佔率,台中商業銀行-排名,台中商業銀行-市佔率,京城商業銀行-排名,京城商業銀行-市佔率,匯豐(台灣)商業銀行-排名,匯豐(台灣)商業銀行-市佔率,瑞興商業銀行-排名,瑞興商業銀行-市佔率,華泰商業銀行-排名,華泰商業銀行-市佔率,臺灣新光商業銀行-排名,臺灣新光商業銀行-市佔率,陽信商業銀行-排名,陽信商業銀行-市佔率,板信商業銀行-排名,板信商業銀行-市佔率,三信商業銀行-排名,三信商業銀行-市佔率,聯邦商業銀行-排名,聯邦商業銀行-市佔率,遠東國際商業銀行-排名,遠東國際商業銀行-市佔率,元大商業銀行-排名,元大商業銀行-市佔率,永豐商業銀行-排名,永豐商業銀行-市佔率,玉山商業銀行-排名,玉山商業銀行-市佔率,凱基商業銀行-排名,凱基商業銀行-市佔率,星展(台灣)商業銀行-排名,星展(台灣)商業銀行-市佔率,台新國際商業銀行-排名,台新國際商業銀行-市佔率,日盛國際商業銀行-排名,日盛國際商業銀行-市佔率,安泰商業銀行-排名,安泰商業銀行-市佔率,中國信託商業銀行-排名,中國信託商業銀行-市佔率,將來商業銀行-排名,將來商業銀行-市佔率,連線商業銀行-排名,連線商業銀行-市佔率,樂天國際商業銀行-排名,樂天國際商業銀行-市佔率,中央信託局-排名,中央信託局-市佔率,中國農民銀行-排名,中國農民銀行-市佔率,交通銀行-排名,交通銀行-市佔率,澳盛(台灣)商業銀行-排名,澳盛(台灣)商業銀行-市佔率,中華開發工業銀行-排名,中華開發工業銀行-市佔率,第七商業銀行-排名,第七商業銀行-市佔率,中華商業銀行-排名,中華商業銀行-市佔率,大眾商業銀行-排名,大眾商業銀行-市佔率,慶豐商業銀行-排名,慶豐商業銀行-市佔率,臺北國際商業銀行-排名,臺北國際商業銀行-市佔率,高雄區中小企業銀行-排名,高雄區中小企業銀行-市佔率,花蓮區中小企業銀行-排名,花蓮區中小企業銀行-市佔率,臺東區中小企業銀行-排名,臺東區中小企業銀行-市佔率
2017年11月,0.5060365032355327,0.531113999032882,0.6164679501203237,0.6530220957170046,0.7537420049045164,0.4715635702606341,0.515331616674786,0.7397322440608732,0.7209944783503791,,0.42500467551898263,0.6704899532692584,0.8532551297786012,,0.3929526535259813,0.6001666403123593,0.40042860129625757,,0.6925324790827762,,0.5823270078589228,0.5405216466295173,0.5383832649607437,,0.6747739320236982,0.566157521240957,0.6572776217339447,0.7070252493563253,0.5672385244418496,0.7036169862301019,0.43178620714375326,0.46676374850094227,0.7097168953300435,0.5847398830450271,0.4382861532852418,0.6441019608811133,,,,,,,0.5938436559964859,,,,0.5544428735763398,,,,,,26.0,0.025945483668849703,24.0,0.027231256045952175,14.0,0.03160752046532008,12.0,0.03348172317904408,2.0,0.038645830397088576,27.0,0.024177988806722575,25.0,0.026422062359114665,3.0,0.03792752249074363,4.0,0.03696680050502934,,,31.0,0.021790822988771778,10.0,0.03437733448367134,1.0,0.04374806341733183,,,33.0,0.02014745297918581,15.0,0.03077172035070554,32.0,0.02053075947890011,,,8.0,0.03550749799926388,,,18.0,0.029857047417983364,22.0,0.027713604583103426,23.0,0.027603965562380234,,,9.0,0.03459698247368854,20.0,0.029028006136775933,11.0,0.03369991234142451,6.0,0.0362505707460806,19.0,0.029083431290327907,7.0,0.03607582241327227,30.0,0.02213852541121615,28.0,0.02393189253445126,5.0,0.036388576712462296,17.0,0.029980760259519037,29.0,0.02247179039384903,13.0,0.03302437037696602,,,,,,,,,,,,,16.0,0.030447528547827778,,,,,,,21.0,0.02842737318297658,,,,,,,,,,
2017年12月,0.4938029680849736,0.5305747610964534,0.6193221527076744,0.6537714566159795,0.7535404292023645,0.47084453399744836,0.5125732673764284,0.7345556032016488,0.7196514075136884,,0.4227361745780099,0.6800882216840245,0.8511241391754231,,0.391765553066299,0.5985484818396234,0.5765139447609277,,0.6955075242183126,,0.5745152888974631,0.5432845685236677,0.5328233657858137,,0.6815213946117274,0.5658852351167974,0.6616188778887687,0.7060421160002703,0.5773862456454144,0.7038621297691696,0.42588485291187994,0.5870941493282346,0.7088971394335576,0.5880734427302096,0.4399803052683407,0.6455280141246419,,,,,,,,,,,0.5508588296077122,,,,,,27.0,0.025721347345773686,25.0,0.02763672680216531,14.0,0.03225942579993806,12.0,0.03405383079325344,2.0,0.0392506249886739,28.0,0.024525481998972712,26.0,0.02669905995396635,3.0,0.03826173805314731,4.0,0.03748540413258358,,,31.0,0.022019600295463456,10.0,0.03542462582503994,1.0,0.0443335926128668,,,32.0,0.020406393885411815,15.0,0.031177361011797754,19.0,0.030029619871232285,,,8.0,0.03622779077532786,,,20.0,0.0299255133246714,23.0,0.028298758812222036,24.0,0.027753852753195273,,,9.0,0.035499277338016805,21.0,0.029475988665542564,11.0,0.03446258947104918,6.0,0.03677651954344462,18.0,0.030075056524087818,7.0,0.03666296780989267,30.0,0.02218360953465387,17.0,0.03058072453089122,5.0,0.036925232803902926,16.0,0.03063173423997278,29.0,0.02291781740598838,13.0,0.033624444051276396,,,,,,,,,,,,,,,,,,,,,22.0,0.028693289045577698,,,,,,,,,,
2018年1月,0.486125196676224,0.5283099462315229,0.6200066277669879,0.6512828387475035,0.7553808236223111,0.46803616919491253,0.5127626620145156,0.7339173358186649,0.7237947465215974,,0.4198714964149362,0.6797010172675884,0.8518755445752038,,0.39290613183065176,0.608573962917352,0.576303845740681,,0.6943674945703154,,0.5755932203389831,0.542179039579953,0.5303081900221351,,0.6812074125963192,0.5633009885147076,0.6653239622256673,0.6288292541693673,0.5774729628115648,0.7029518462760841,0.438577578839172,0.591878826118909,0.7089026863328344,0.5976729622324579,0.44405464306596504,0.6474316074028906,,,,,,,,,,,,,,,,,26.0,0.02613730758296043,24.0,0.028405438883242252,14.0,0.033335659299744344,11.0,0.03501727537728284,2.0,0.040614271928875664,27.0,0.02516472175859189,25.0,0.027569513997146952,3.0,0.039460252786558576,4.0,0.03891599539812772,,,30.0,0.022575070212672643,9.0,0.03654522471627102,1.0,0.04580246669623619,,,31.0,0.02112523376509691,15.0,0.032720963579977204,19.0,0.030985908528003443,,,7.0,0.03733379159377687,,,20.0,0.030947700603733235,22.0,0.02915113312255185,23.0,0.0285128776931169,,,8.0,0.036626218497950676,21.0,0.030286788875090353,10.0,0.035772219094803256,13.0,0.03381002208024866,18.0,0.031048767998549526,6.0,0.03779534314977125,29.0,0.02358083299423054,17.0,0.031823322543009645,5.0,0.038115299691838495,16.0,0.03213485364407749,28.0,0.02387531621239351,12.0,0.034810207694069686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018年2月,0.4854700140053095,0.5212715996004353,0.6193135970657585,0.6505731474734927,0.7540511536226556,0.46505110879090056,0.50833111748653,0.7280375675119917,0.723489063743166,,0.4083433986806652,0.6765655484124449,0.8485321193350889,,0.39026857471648385,0.6404792321654541,0.5714869335762219,,0.6994230980395469,,0.57289846631722,0.5418102785132184,0.5261319616434876,,0.6797314578005115,0.5631648712676234,0.6651000845766232,0.6226794404542326,0.5701676790533282,0.701518778162245,0.43946678070459805,0.5831697306650976,0.7052086293143587,0.6040399066812038,0.44814253118552827,0.6496518122033479,,,,,,,,,,,,,,,,,26.0,0.026151759726252242,24.0,0.028080353536975935,15.0,0.03336177295903507,11.0,0.03504569210507896,2.0,0.04061994360505927,27.0,0.025051814749970966,25.0,0.027383263357929337,3.0,0.0392186190454402,4.0,0.03897359592507302,,,30.0,0.021997029971002887,9.0,0.03644587544175041,1.0,0.04570953398702838,,,31.0,0.02102335818949424,13.0,0.034501943489886264,19.0,0.030785400833046254,,,7.0,0.03767718763103904,,,18.0,0.030861438619157414,22.0,0.029186750596580675,23.0,0.02834217613500587,,,8.0,0.03661641965507622,21.0,0.030337100077813636,10.0,0.03582824294801381,14.0,0.033543087406956065,20.0,0.030714333977617133,6.0,0.03779007971798735,29.0,0.023673613869240002,17.0,0.031414740840842274,5.0,0.03798884812380418,16.0,0.03253899530120495,28.0,0.024140967434808983,12.0,0.034996060741828816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018年3月,0.4868735476853607,0.515581478571086,0.620731755758066,0.6477888432617666,0.7547065258411079,0.46272822093383825,0.5058775421034795,0.7272095578550015,0.7196495994241132,,0.40408616067301467,0.6748501570566345,0.8496680071558722,,0.3847533743242073,0.6507515630905298,0.6964742877369751,,0.6985269955326223,,0.5698726052708354,0.5464298910137397,0.5244136670854141,,0.6819617194045241,0.55955103816845,0.6667215178527233,0.6178421193803318,0.5699918276074198,0.6989161207159433,0.44666764134589276,0.5750832662845654,0.704176955597643,0.603228652081863,0.45496333740695477,0.6456856027037525,,,,,,,,,,,,,,,,,26.0,0.0260837734082901,24.0,0.02762177268511265,15.0,0.03325509578718545,13.0,0.034704652746872414,2.0,0.04043266286160817,27.0,0.024790211178733854,25.0,0.027101893794191537,3.0,0.03895953973595397,4.0,0.03855452236825172,,,30.0,0.02164852024212311,10.0,0.03615443612596889,1.0,0.04552013120509395,,,31.0,0.020612785150597748,12.0,0.03486337755961507,8.0,0.0373129277456076,,,7.0,0.03742289955506334,,,20.0,0.030530366618074047,22.0,0.02927444616467423,23.0,0.028094948533343198,,,9.0,0.036535431112743474,21.0,0.029977398770884556,11.0,0.03571895224289381,16.0,0.033100286348743985,19.0,0.030536753837974284,6.0,0.03744374655559861,29.0,0.0239297813591855,18.0,0.03080952267786758,5.0,0.037725590631221634,17.0,0.032317384152609374,28.0,0.024374215149744652,14.0,0.03459197369417141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018年4月,0.4914261488055057,0.511579385083403,0.6187672849178751,0.6449417329318515,0.7554766456208329,0.45910451108323463,0.5021807375162195,0.7249895426731627,0.7210028151121552,,0.4,0.6701314669159457,0.8480362310436617,,0.3837210744698666,0.6607472925898717,0.686997775643709,,0.7045668629100084,,0.564928724858426,0.5580686834391622,0.5272469340131789,,0.6815584415584416,0.5599278759047563,0.6639153859536043,0.6150801845146248,0.5669058425485072,0.698867384211455,0.44868655829866444,0.5664395812947751,0.7009661375807424,0.6039358944143295,0.4555899310926733,0.6456201299638499,,,,,,,,,,,,,,,,,26.0,0.02636207361456746,24.0,0.027443174202358863,15.0,0.03319316392695038,14.0,0.03459726651091403,2.0,0.04052680345633199,27.0,0.02462821106970903,25.0,0.026938992974628703,3.0,0.038891352729595305,4.0,0.03867748864096273,,,30.0,0.021457607560073824,10.0,0.035948545076847395,1.0,0.04549207160614747,,,31.0,0.02058434057126065,12.0,0.03544514025193686,8.0,0.03685332166101588,,,5.0,0.03779579811038823,,,20.0,0.03030504719356257,22.0,0.02993704700201153,23.0,0.02828364449326733,,,9.0,0.03656153392054137,21.0,0.030036781557774946,11.0,0.03561508951221848,16.0,0.03299537304323154,18.0,0.03041110773229717,7.0,0.03749005516736184,29.0,0.024069350213632316,19.0,0.030386095604789547,6.0,0.03760264073277072,17.0,0.03239754853446216,28.0,0.024439674874269148,13.0,0.03463365845412038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018年5月,0.49801015394693743,0.508463052424405,0.6196005554394366,0.6436177920862267,0.7577904359357504,0.4569722298346579,0.5011980166169342,0.7237191840469543,0.7199920772328321,,0.39750298356742864,0.6640404719158,0.8486272020751249,,0.3813388620076412,0.6691026101920663,0.6707963305142002,,0.7048079532775102,,0.5636452719255267,0.5764936148752093,0.5343223484193722,,0.6838047951917423,0.5578760332210584,0.6617802187151266,0.6446000329002597,0.5647952604122202,0.6986321198834429,0.4538389826119301,0.5593889864361058,0.7000789313399011,0.6047323437859932,0.45943422253347765,0.6435057031151825,,,,,,,,,,,,,,,,,26.0,0.02667076823518336,24.0,0.02723056973816264,16.0,0.033182501765369306,14.0,0.03446873688965222,2.0,0.0405832148752421,28.0,0.024472995852075945,25.0,0.026841493160695895,3.0,0.03875854030704956,4.0,0.038558936340665734,,,30.0,0.02128814013830407,11.0,0.035562466718570405,1.0,0.04544794768788862,,,31.0,0.02042247598180104,10.0,0.035833567851088946,9.0,0.03592427447987721,,,5.0,0.03774575563007758,,,20.0,0.030185835158662976,18.0,0.030873923894005607,23.0,0.028615455738459455,,,8.0,0.036620938481124195,22.0,0.029876865497781888,12.0,0.035441419609811224,13.0,0.03452134046990975,19.0,0.03024742240976348,7.0,0.03741501092576413,29.0,0.02430519583868544,21.0,0.029957891204244698,6.0,0.03749249443233399,17.0,0.03238623963308577,27.0,0.024604847052591694,15.0,0.03446273400207102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018年6月,0.5046774061656718,0.5036811540877992,0.6216011788831525,0.6428357896479363,0.758381800745261,0.46190997531645994,0.500586273206073,0.7209347703208082,0.7196087428513872,,0.39683845029239767,0.6530258576336206,0.8470958422718677,,0.37968811134089764,0.6745973473679264,0.6593125136775898,,0.7061757660236881,,0.5565371024734982,0.5856453883346594,0.5347191329316132,,0.6822497217311596,0.5566810331415091,0.6570408750262308,0.6417338108153566,0.561813922018117,0.6991298182852683,0.4539380374602427,0.5406081430577108,0.7027130885359091,0.6021155940711276,0.46076146076146074,0.6463511510509131,,,,,,,,,,,,,,,,,24.0,0.027085155212421063,25.0,0.027031688102876997,16.0,0.03336024994300466,14.0,0.03449987442671043,2.0,0.04070102709673863,27.0,0.02478990187150346,26.0,0.026865591249676492,3.0,0.03869131035709603,4.0,0.03862014477808176,,,30.0,0.021297626739600495,12.0,0.035046757583446754,1.0,0.04546215480904309,,,31.0,0.02037719799289627,9.0,0.036204461773249576,10.0,0.0353841514367038,,,5.0,0.03789922036597593,,,21.0,0.029868374565231552,18.0,0.03143056544377122,23.0,0.028697442234514453,,,8.0,0.036615151344130986,20.0,0.02987609907287797,11.0,0.03526223655661029,15.0,0.034440733146842185,19.0,0.030151572256762484,7.0,0.03752107665321566,29.0,0.02436206188591762,22.0,0.02901349512565678,6.0,0.03771338451110854,17.0,0.03231449262835041,28.0,0.02472826310066523,13.0,0.034688537735319346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018年7月,0.4907422762474917,0.5102719897552569,0.622389556791306,0.6391901391858116,0.7587924221735715,0.46966402407772917,0.503135330777397,0.7190582735370125,0.7182785740274742,,0.3955604075691412,0.6568324261022316,0.8456406963225047,,0.375759837407902,0.6783182202559128,0.6490794682802794,,0.7049373828994552,,0.5611340815121086,0.5904245548762973,0.5348596051426098,,0.6817314650351951,0.5573990709600877,0.6538082433430756,0.6356079945208891,0.5604778242743524,0.6986064697653385,0.4519570522665812,0.521614525957109,0.7020164378106467,0.6020355992057358,0.46075687033612295,0.6462207414415772,,,,,,,,,,,,,,,,,26.0,0.026389240603304952,24.0,0.027439434021754427,16.0,0.03346845902240332,14.0,0.03437189578043935,2.0,0.040803404894760725,27.0,0.025255775860347947,25.0,0.027055666370207117,3.0,0.038666735487438604,4.0,0.03862480782203994,,,30.0,0.021270918104514515,10.0,0.03532059446967792,1.0,0.04547359557004332,,,31.0,0.020206159604262454,9.0,0.036475974429623796,12.0,0.034903685881905074,,,5.0,0.037907396831277,,,19.0,0.030174498926335884,18.0,0.03174956874689981,22.0,0.028761611730346928,,,8.0,0.036659518709540345,21.0,0.02997365197084869,11.0,0.03515797166271297,15.0,0.03417926905554962,20.0,0.03013920926212103,7.0,0.03756695746417717,29.0,0.02430359879695456,23.0,0.028049369075997477,6.0,0.037750325540564046,17.0,0.03237394259300119,28.0,0.024776801387279862,13.0,0.03474996032367012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018年8月,0.48771041449932945,0.5144462332908019,0.6201095098304455,0.6361502768142915,0.7607967520451704,0.479920399859728,0.5052618621000944,0.7216802358512542,0.7230205268388719,,0.39784654361201593,0.6559329105593606,0.8481377759944595,,0.3776756679036102,0.6823760646429351,0.6441236717449751,,0.7032919627317489,,0.5626974723538705,0.5951949796077509,0.5338903153333868,,0.6826307803944851,0.5579435703460115,0.6509532379306081,0.6339161230446646,0.5656336898111081,0.6978202371493715,0.45369948147556166,0.4926558915491797,0.7030542878388257,0.6049796990685455,0.463042251891282,0.651259483920836,,,,,,,,,,,,,,,,,26.0,0.026209925056011107,23.0,0.027646728097330105,16.0,0.03332515217223869,14.0,0.034187195073084146,2.0,0.04088579054525808,27.0,0.025791283801243597,24.0,0.027153153071170066,4.0,0.03878363949944276,3.0,0.0388556677467271,,,30.0,0.021380572942180487,10.0,0.03525032871233821,1.0,0.04557956296423784,,,31.0,0.02029657488736315,9.0,0.03667140373179731,13.0,0.03461569132283048,,,5.0,0.037795439850545655,,,20.0,0.03023978603110618,18.0,0.03198622655053978,22.0,0.02869166771306961,,,8.0,0.036685092348157006,21.0,0.029984307756200947,12.0,0.03498271735419844,15.0,0.03406712996656876,19.0,0.030397580569041877,7.0,0.03750138519602614,29.0,0.02438215189567563,25.0,0.02647569871798194,6.0,0.037782667022765046,17.0,0.03251206474496257,28.0,0.02488423941550628,11.0,0.03499917524440121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018年9月,0.4868490168804918,0.5175263947737189,0.6222055641820406,0.6368536498432371,0.7590571504268976,0.4966361021626692,0.5044710990442974,0.7179525538251328,0.7230571461077056,,0.3970071216082214,0.6529010002081702,0.8442455102991275,,0.381653267619036,0.6851328598810349,0.6410768728656376,,0.704326887444269,,0.5618934442463854,0.5909689401566134,0.530396705311783,,0.6811834006221458,0.5577871951543892,0.6480747342283685,0.6316642711782445,0.5608228630220478,0.7012128519812802,0.45261277965495494,0.5095732168609187,0.7002144822015839,0.6351548494776534,0.5077750673415388,0.6512161894959316,,,,,,,,,,,,,,,,,28.0,0.02604654168158619,23.0,0.027687788914861084,17.0,0.03328815012470402,14.0,0.03407182629637318,2.0,0.04060974351757482,27.0,0.026570153142028038,26.0,0.02698932739477696,4.0,0.03841063752871449,3.0,0.03868373446646218,,,30.0,0.021239978273168512,10.0,0.03493036347251346,1.0,0.045167341641969665,,,31.0,0.02041854332303802,8.0,0.0366547758618485,13.0,0.034297769762765336,,,5.0,0.03768166103903684,,,19.0,0.030061436931618765,18.0,0.031616983086340575,22.0,0.02837635368188604,,,9.0,0.0364434788238766,21.0,0.02984175159916197,12.0,0.03467215706015423,16.0,0.03379419326639329,20.0,0.030004160573823265,6.0,0.037515059378825245,29.0,0.024214894602108746,24.0,0.027262291947989997,7.0,0.037461646351009924,15.0,0.03398094006060672,25.0,0.0271660905081548,11.0,0.034840225686628444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018年10月,0.48464284196660007,0.5249470192573482,0.6278088869114935,0.6380095653332476,0.7606276192329414,0.5069071445679,0.5084345688892975,0.7197981314729317,0.7241451045127638,,0.39896001434462974,0.6523584676720402,0.8429439405153273,,0.3840876912537109,0.6922438060601822,0.6350546294611423,,0.7047239437175098,,0.5611111111111111,0.594666835038094,0.5254342122327637,,0.6786212392906954,0.5553132207541224,0.6513104847251889,0.595208488767305,0.5625647731017348,0.7012805822520288,0.4566749536510692,0.5176550682428985,0.7031654976803501,0.6499172988079621,0.5099537406284894,0.653488066078539,,,,,,,,,,,,,,,,,28.0,0.02588619357116714,23.0,0.028038957719795272,16.0,0.033533111324503796,14.0,0.03407795943391001,2.0,0.04062734880627183,27.0,0.02707539517894413,26.0,0.02715697938534355,4.0,0.038446526286994735,3.0,0.038678710848106014,,,30.0,0.021309622807123695,11.0,0.03484437633169916,1.0,0.045024104607173716,,,31.0,0.020515248474012225,8.0,0.03697476906787848,15.0,0.03392012765480994,,,5.0,0.03764136977094768,,,20.0,0.029970587780095412,18.0,0.03176289727025474,22.0,0.02806498012346256,,,9.0,0.03624714788007728,21.0,0.02966090547574858,12.0,0.03478840049326236,17.0,0.03179182858228238,19.0,0.03004823212437921,7.0,0.03745744975044508,29.0,0.024392346746204625,24.0,0.027649473260052602,6.0,0.03755812860385558,13.0,0.03471398635317599,25.0,0.027238122797157892,10.0,0.03490471149086432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018年11月,0.4794151299973002,0.5254154767117379,0.6332169900154865,0.6375247133611708,0.7572213082684793,0.4976585115761437,0.5087118143130547,0.7172373059971238,0.7341499269096389,,0.39764621968616265,0.6545206855695151,0.839761330972007,,0.38610197619294573,0.6931104892989488,0.6310700236034619,,0.704903666283363,,0.5581673306772909,0.5966201422758683,0.5226266625548383,,0.6775094791458791,0.5540975690952138,0.6675262445228319,0.5599989681717846,0.5618000004420759,0.7003906937453803,0.45841675413510496,0.5504074115820513,0.7032049254025047,0.6604196834919321,0.5150942035373408,0.6513473061584323,,,,,,,,,,,,,,,,,28.0,0.025588878243755254,23.0,0.028044155930241503,15.0,0.033798083217512806,14.0,0.03402800881081045,2.0,0.04041683845265438,27.0,0.026562622376482197,26.0,0.02715259461604788,4.0,0.03828268435154057,3.0,0.039185398868113244,,,30.0,0.02122444633671881,12.0,0.034935172219433,1.0,0.04482242863753082,,,31.0,0.020608270036304898,8.0,0.036994910695122014,16.0,0.03368348845678625,,,5.0,0.03762437387030994,,,20.0,0.02979229267216391,17.0,0.03184471916552802,24.0,0.02789530241803431,,,9.0,0.03616220366460185,21.0,0.02957506833549045,10.0,0.03562934652417444,19.0,0.02989005668898491,18.0,0.029986187145856005,7.0,0.03738349306041038,29.0,0.024468085741321408,22.0,0.029378105441755484,6.0,0.03753370323676481,11.0,0.03525003241084528,25.0,0.027493255914671128,13.0,0.034765792460033466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018年12月,0.47646794384120617,0.5234756848560279,0.6379032007699234,0.6374246035563251,0.7561361120070316,0.48383947349715467,0.5098321883699641,0.7163152946955011,0.7346239644966222,,0.4011831137402528,0.6588476717504281,0.8370236433653147,,0.3876236851045336,0.6944367128244381,0.6264784463228286,,0.7078867333982933,,0.542840083590407,0.6012565891192788,0.5171689552002219,,0.6769333333333334,0.5523752120955961,0.6778544270503866,0.5731851529889614,0.5561664793921354,0.6990159133708047,0.4611661612664454,0.567642934108716,0.7022248967104513,0.6591841363444901,0.5147403389395301,0.654877754593995,,,,,,,,,,,,,,,,,28.0,0.025416868573579172,23.0,0.02792446554995155,14.0,0.03402852600308018,15.0,0.034002995550014146,2.0,0.04033558276278268,27.0,0.02581009796681182,26.0,0.027196662218053228,4.0,0.03821136749671436,3.0,0.03918803142575139,,,30.0,0.02140084890847052,12.0,0.03514579500960131,1.0,0.04465047483547986,,,31.0,0.020677530120666067,8.0,0.037044268960116,16.0,0.033419080003573444,,,5.0,0.037761751446936866,,,22.0,0.02895744664343331,17.0,0.0320736366468681,24.0,0.02758803721125068,,,10.0,0.036110562712152426,21.0,0.029466091791929074,9.0,0.036159697849684556,18.0,0.030576184379578354,20.0,0.029668334448227397,7.0,0.03728854339654661,29.0,0.02460060506273573,19.0,0.030280538364550417,6.0,0.03745972449876528,11.0,0.03516374349171324,25.0,0.027458484276763583,13.0,0.03493402239421906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年1月,0.47304784138820166,0.5205316149818767,0.641320525748394,0.6393467950687389,0.7583499729006006,0.467485403245111,0.5114217388525533,0.716630715566547,0.7361167450440271,,0.4016136261766024,0.6555011724963948,0.8347421241743817,,0.38993291066849506,0.7005597839570423,0.6268874666003853,,0.7047553014360142,,0.5421698673529994,0.5967233852718852,0.5146400678620529,,0.6775350288863803,0.5504639966426811,0.6774869853540435,0.6343270656347298,0.5578150784078502,0.7011728989969084,0.46596278140842506,0.5935167901827793,0.6964888814544233,0.6547048509643484,0.5183200218554647,0.6614999281903388,,,,,,,,,,,,,,,,,27.0,0.025133948656259057,23.0,0.027656853578531943,14.0,0.03407460251602201,15.0,0.03396973437960233,2.0,0.04029260386523461,28.0,0.024838405536810958,26.0,0.027172828203366146,4.0,0.03807597886440121,3.0,0.039111309377619675,,,30.0,0.02133851035099238,12.0,0.034828047762132566,1.0,0.04435146692276779,,,31.0,0.02071789129692885,7.0,0.037222099119920846,17.0,0.03330774610988294,,,5.0,0.03744501509517076,,,22.0,0.02880653586544606,18.0,0.0317050700060265,25.0,0.027343824261283532,,,9.0,0.0359987492573135,21.0,0.029247219029972245,10.0,0.0359961966113243,16.0,0.033703026425725084,20.0,0.02963779625174229,6.0,0.03725467511030514,29.0,0.0247575056875402,19.0,0.03153469739404186,8.0,0.037005804179888566,13.0,0.03478573765573489,24.0,0.027539347349300133,11.0,0.03514677327871155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年2月,0.4662709213607417,0.5122007484492747,0.6413153280772849,0.6359701589543337,0.7558123447056349,0.44872705289505666,0.5116738287943898,0.7121604185909216,0.7334054921876805,,0.3953967401038868,0.651739174871393,0.825471126320599,,0.38803309129718627,0.7023764617125613,0.6247665786996311,,0.7096097144945782,,0.5448977575817445,0.5924996164562537,0.5128289473684211,,0.6755322676925117,0.5492634271243301,0.6744020267226347,0.6462400916395872,0.5523670093947566,0.7014987399352769,0.4650410681315621,0.5913537335984675,0.6966454822604605,0.6510705892309595,0.5133992104395648,0.6573084896518692,,,,,,,,,,,,,,,,,27.0,0.024882011481420406,25.0,0.02733300388219325,15.0,0.034223054935231985,16.0,0.03393781613222178,2.0,0.040333056549788714,29.0,0.02394580311715491,26.0,0.02730488542079667,4.0,0.038003621714773374,3.0,0.039137340634270816,,,30.0,0.021099892307823116,12.0,0.034779311531407106,1.0,0.0440503173192724,,,31.0,0.02070693965785137,6.0,0.037481512108043825,17.0,0.033339949956658045,,,5.0,0.03786750632412087,,,22.0,0.029077842171203315,18.0,0.03161806062530702,24.0,0.027366526995050475,,,9.0,0.0360490025664514,21.0,0.029310811105585262,10.0,0.03598868855693269,14.0,0.034485859278987493,20.0,0.029476430204157654,7.0,0.037434673494826966,28.0,0.02481638177824354,19.0,0.03155691190442905,8.0,0.03717568498052147,13.0,0.03474363322761533,23.0,0.027396958428008416,11.0,0.0350765116096514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
