銀行別,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2022年10月,2022年11月,2022年12月,2023年1月,2022年1月市占率,2022年1月排名,2022年2月市占率,2022年2月排名,2022年3月市占率,2022年3月排名,2022年4月市占率,2022年4月排名,2022年5月市占率,2022年5月排名,2022年6月市占率,2022年6月排名,2022年7月市占率,2022年7月排名,2022年8月市占率,2022年8月排名,2022年9月市占率,2022年9月排名,2022年10月市占率,2022年10月排名,2022年11月市占率,2022年11月排名,2022年12月市占率,2022年12月排名,2023年1月市占率,2023年1月排名
聯邦商業銀行,35.0,71.0,332.0,371.0,469.0,848.0,1065.0,1176.0,1235.0,1309.0,2117.0,1986.0,490.0,0.04%,28.0,0.04%,29.0,0.14%,21.0,0.10%,23.0,0.12%,23.0,0.15%,21.0,0.17%,23.0,0.16%,24.0,0.14%,24.0,0.14%,24.0,0.23%,19.0,0.20%,20.0,0.41%,17.0
遠東國際商業銀行,43.0,74.0,141.0,246.0,312.0,465.0,596.0,697.0,788.0,854.0,857.0,909.0,22.0,0.04%,26.0,0.04%,27.5,0.06%,27.0,0.07%,26.0,0.08%,27.0,0.08%,27.0,0.09%,26.0,0.09%,26.0,0.09%,26.0,0.09%,26.0,0.09%,26.0,0.09%,26.0,0.02%,32.0
元大商業銀行,17.0,49.0,796.0,654.0,883.0,543.0,968.0,1438.0,1491.0,1523.0,1569.0,1593.0,751.0,0.02%,32.0,0.03%,32.0,0.33%,12.0,0.18%,18.0,0.22%,15.0,0.09%,25.0,0.15%,24.0,0.19%,20.0,0.17%,22.0,0.16%,22.0,0.17%,23.0,0.16%,24.0,0.62%,12.5
永豐商業銀行,469.0,680.0,1093.0,1589.0,1586.0,2250.0,3186.0,3342.0,4073.0,4430.0,4244.0,4707.0,632.0,0.48%,9.0,0.37%,10.0,0.45%,10.0,0.44%,9.0,0.39%,9.0,0.39%,11.0,0.50%,11.0,0.45%,11.0,0.47%,11.0,0.48%,11.0,0.47%,11.0,0.47%,10.0,0.53%,14.0
玉山商業銀行,254.0,337.0,608.0,693.0,841.0,1299.0,2110.0,2463.0,2913.0,2952.0,2634.0,3427.0,128.0,0.26%,11.0,0.18%,14.0,0.25%,16.0,0.19%,16.0,0.21%,17.0,0.23%,15.0,0.33%,16.0,0.33%,16.0,0.34%,15.0,0.32%,16.0,0.29%,18.0,0.34%,15.0,0.11%,25.0
凱基商業銀行,448.0,647.0,1056.0,1369.0,1169.0,2256.0,2370.0,2864.0,4071.0,4725.0,3406.0,3358.0,848.0,0.45%,10.0,0.35%,11.0,0.43%,11.0,0.38%,11.0,0.29%,12.0,0.39%,10.0,0.37%,14.0,0.39%,14.0,0.47%,12.0,0.51%,10.0,0.38%,14.0,0.34%,17.0,0.71%,11.0
星展(台灣)商業銀行,180.0,132.0,78.0,85.0,167.0,356.0,444.0,657.0,195.0,155.0,236.0,261.0,472.0,0.18%,14.0,0.07%,25.0,0.03%,32.0,0.02%,32.0,0.04%,29.0,0.06%,29.0,0.07%,29.0,0.09%,28.0,0.02%,34.0,0.02%,36.0,0.03%,34.0,0.03%,34.0,0.39%,18.0
台新國際商業銀行,154.0,312.0,425.0,645.0,680.0,937.0,1100.0,1385.0,1596.0,1738.0,1688.0,1761.0,83.0,0.16%,17.0,0.17%,16.0,0.17%,20.0,0.18%,19.0,0.17%,19.0,0.16%,20.0,0.17%,21.0,0.19%,22.0,0.18%,20.0,0.19%,20.0,0.19%,21.0,0.18%,22.0,0.07%,27.0
日盛國際商業銀行,16.0,30.0,45.0,63.0,68.0,133.0,146.0,164.0,184.0,202.0,204.0,253.0,19.0,0.02%,33.0,0.02%,34.0,0.02%,35.0,0.02%,36.0,0.02%,35.0,0.02%,34.0,0.02%,35.0,0.02%,35.0,0.02%,35.0,0.02%,34.0,0.02%,35.0,0.03%,35.0,0.02%,33.0
安泰商業銀行,0.0,1.0,13.0,16.0,17.0,73.0,260.0,238.0,253.0,239.0,269.0,404.0,98.0,0.00%,39.5,0.00%,38.0,0.01%,37.0,0.00%,38.0,0.00%,39.0,0.01%,37.0,0.04%,31.0,0.03%,33.0,0.03%,32.0,0.03%,32.0,0.03%,32.0,0.04%,32.0,0.08%,26.0
中國信託商業銀行,651.0,1225.0,2073.0,3449.0,4214.0,5451.0,6543.0,7919.0,8807.0,9592.0,10516.0,10480.0,1019.0,0.66%,8.0,0.67%,8.0,0.85%,7.0,0.97%,7.0,1.05%,7.0,0.94%,6.0,1.03%,7.0,1.07%,6.0,1.02%,6.0,1.04%,6.0,1.16%,6.0,1.05%,6.0,0.85%,8.0
將來商業銀行,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00%,39.5,0.00%,40.0,0.00%,40.0,0.00%,39.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,41.0,0.00%,41.0,0.00%,41.0,0.00%,41.0,0.00%,40.5
連線商業銀行,0.0,0.0,0.0,0.0,47.0,47.0,58.0,77.0,80.0,83.0,104.0,107.0,11.0,0.00%,39.5,0.00%,40.0,0.00%,40.0,0.00%,40.5,0.01%,37.0,0.01%,38.0,0.01%,39.0,0.01%,38.0,0.01%,39.0,0.01%,39.0,0.01%,38.0,0.01%,39.0,0.01%,35.0
樂天國際商業銀行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.00%,39.5,0.00%,40.0,0.00%,40.0,0.00%,40.5,0.00%,41.0,0.00%,41.0,0.00%,41.0,0.00%,41.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.5
中央信託局,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中國農民銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
交通銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
澳盛(台灣)商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華開發工業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
第七商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
大眾商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
慶豐商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺北國際商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
高雄區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
花蓮區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺東區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
前20,32600.0,60619.0,79788.0,117356.0,132022.0,188968.0,208279.0,241094.0,283601.0,303083.0,296459.0,327229.0,39473.0,33.02%,2.0,32.96%,2.0,32.82%,2.0,32.86%,2.0,32.78%,2.0,32.74%,2.0,32.64%,2.0,32.60%,2.0,32.70%,2.0,32.71%,2.0,32.66%,2.0,32.66%,2.0,32.82%,2.0
總額,33064.0,61645.0,81652.0,119913.0,135394.0,194082.0,214935.0,249179.0,291897.0,311713.0,305658.0,337278.0,40403.0,33.49%,1.0,33.52%,1.0,33.59%,1.0,33.57%,1.0,33.61%,1.0,33.63%,1.0,33.68%,1.0,33.70%,1.0,33.65%,1.0,33.64%,1.0,33.67%,1.0,33.67%,1.0,33.59%,1.0
