銀行別,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2022年10月,2022年11月,2022年12月,2023年1月,2022年1月市占率,2022年1月排名,2022年2月市占率,2022年2月排名,2022年3月市占率,2022年3月排名,2022年4月市占率,2022年4月排名,2022年5月市占率,2022年5月排名,2022年6月市占率,2022年6月排名,2022年7月市占率,2022年7月排名,2022年8月市占率,2022年8月排名,2022年9月市占率,2022年9月排名,2022年10月市占率,2022年10月排名,2022年11月市占率,2022年11月排名,2022年12月市占率,2022年12月排名,2023年1月市占率,2023年1月排名
元大商業銀行,883271.0,887479.0,899105.0,900661.0,904739.0,919150.0,927764.0,932902.0,947754.0,964423.0,980407.0,991762.0,986366.0,0.85%,18.0,0.85%,17.0,0.86%,18.0,0.85%,17.0,0.85%,17.0,0.86%,17.0,0.86%,17.0,0.86%,17.0,0.86%,17.0,0.87%,17.0,0.89%,17.0,0.90%,17.0,0.89%,17.0
永豐商業銀行,1271695.0,1304852.0,1299627.0,1319819.0,1322707.0,1267020.0,1326917.0,1361941.0,1317366.0,1397079.0,1382365.0,1348176.0,1423683.0,1.23%,16.0,1.25%,16.0,1.24%,16.0,1.24%,16.0,1.24%,16.0,1.18%,16.0,1.23%,16.0,1.25%,16.0,1.20%,16.0,1.26%,16.0,1.25%,16.0,1.22%,16.0,1.29%,16.0
玉山商業銀行,1826901.0,1845337.0,1845504.0,1876691.0,1879078.0,1890680.0,1908132.0,1923098.0,1929249.0,1940813.0,1936918.0,1939654.0,1942244.0,1.76%,10.0,1.77%,10.0,1.76%,10.0,1.77%,11.0,1.76%,11.0,1.76%,11.0,1.77%,11.0,1.77%,11.0,1.76%,11.0,1.76%,11.0,1.76%,11.0,1.76%,11.0,1.76%,11.0
凱基商業銀行,412381.0,415997.0,423490.0,421917.0,419658.0,427106.0,427337.0,427510.0,435542.0,429832.0,424654.0,425356.0,419862.0,0.40%,24.0,0.40%,24.0,0.40%,24.0,0.40%,24.0,0.39%,24.0,0.40%,24.0,0.40%,24.0,0.39%,24.0,0.40%,24.0,0.39%,24.0,0.39%,24.0,0.39%,24.0,0.38%,24.0
星展(台灣)商業銀行,334780.0,335588.0,331278.0,329261.0,331254.0,329922.0,334083.0,341430.0,334936.0,328658.0,320796.0,313268.0,309006.0,0.32%,26.0,0.32%,26.0,0.32%,26.0,0.31%,26.0,0.31%,26.0,0.31%,26.0,0.31%,26.0,0.31%,26.0,0.30%,26.0,0.30%,26.0,0.29%,26.0,0.28%,26.0,0.28%,27.0
台新國際商業銀行,1450436.0,1457608.0,1493336.0,1519602.0,1511528.0,1486576.0,1522271.0,1507421.0,1512114.0,1499868.0,1488702.0,1485060.0,1478738.0,1.40%,14.0,1.40%,14.0,1.42%,14.0,1.43%,14.0,1.42%,14.0,1.39%,14.0,1.41%,14.0,1.38%,14.0,1.38%,14.0,1.36%,14.0,1.35%,14.0,1.35%,14.0,1.34%,14.0
日盛國際商業銀行,177725.0,178443.0,179948.0,179342.0,180414.0,183093.0,180139.0,181818.0,180631.0,182451.0,179951.0,179220.0,174555.0,0.17%,33.0,0.17%,33.0,0.17%,33.0,0.17%,33.0,0.17%,33.0,0.17%,33.0,0.17%,34.0,0.17%,34.0,0.16%,34.0,0.16%,34.0,0.16%,35.0,0.16%,35.0,0.16%,35.0
安泰商業銀行,226618.0,227093.0,230140.0,227071.0,231152.0,233448.0,229738.0,232567.0,232544.0,234049.0,234199.0,234546.0,229457.0,0.22%,29.0,0.22%,29.0,0.22%,29.0,0.21%,30.0,0.22%,30.0,0.22%,30.0,0.21%,30.0,0.21%,30.0,0.21%,30.0,0.21%,30.0,0.21%,30.0,0.21%,30.0,0.21%,30.0
中國信託商業銀行,2382345.0,2384833.0,2336836.0,2481363.0,2502414.0,2382417.0,2554449.0,2551778.0,2544989.0,2679560.0,2696877.0,2659320.0,2695645.0,2.30%,5.0,2.29%,5.0,2.22%,5.0,2.34%,5.0,2.35%,5.0,2.22%,5.0,2.37%,5.0,2.34%,5.0,2.32%,5.0,2.42%,5.0,2.45%,4.0,2.41%,5.0,2.44%,5.0
將來商業銀行,,15.0,42.0,155.0,370.0,627.0,897.0,1230.0,1620.0,1962.0,2490.0,2973.0,3343.0,nan%,,0.00%,41.0,0.00%,41.0,0.00%,41.0,0.00%,41.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0
連線商業銀行,4730.0,5612.0,7712.0,9287.0,10850.0,12242.0,13430.0,14540.0,15909.0,17665.0,19626.0,21466.0,22256.0,0.00%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.02%,39.0,0.02%,39.0,0.02%,39.0,0.02%,39.0
樂天國際商業銀行,224.0,256.0,321.0,364.0,466.0,550.0,662.0,793.0,883.0,996.0,1175.0,1338.0,1475.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,40.0,0.00%,41.0,0.00%,41.0,0.00%,41.0,0.00%,41.0,0.00%,41.0,0.00%,41.0,0.00%,41.0,0.00%,41.0
中央信託局,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中國農民銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
交通銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
澳盛(台灣)商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華開發工業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
第七商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
大眾商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
慶豐商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺北國際商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
高雄區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
花蓮區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺東區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
前20,32037424.0,32165168.0,32443013.0,32810023.0,32961118.0,33132488.0,33342725.0,33656386.0,33951914.0,34206157.0,34106289.0,34161807.0,34198095.0,30.89%,2.0,30.90%,2.0,30.89%,2.0,30.91%,2.0,30.91%,2.0,30.91%,2.0,30.92%,2.0,30.91%,2.0,30.91%,2.0,30.93%,2.0,30.94%,2.0,30.94%,2.0,30.96%,2.0
總額,35842482.0,35966087.0,36293117.0,36667005.0,36832111.0,37035354.0,37251325.0,37613815.0,37951860.0,38185561.0,38069283.0,38125053.0,38136961.0,34.56%,1.0,34.55%,1.0,34.56%,1.0,34.54%,1.0,34.54%,1.0,34.55%,1.0,34.54%,1.0,34.54%,1.0,34.55%,1.0,34.53%,1.0,34.53%,1.0,34.53%,1.0,34.52%,1.0
